Time (sec),Air Temp (F),Water Supply Temp (F),Water Return Temp (F),Water Flowrate (gpm)
75960.0,75.4,68.6,80.52,4200.04
76020.0,75.4,68.8,80.48,4203.71
76080.0,75.3,69.0,80.51,4167.99
76140.0,75.3,69.3,80.56,4215.39
76200.0,75.4,69.6,80.76,4179.68
76260.0,75.4,69.5,80.84,4211.05
76320.0,75.4,69.3,80.82,4209.05
76380.0,75.4,69.1,80.75,4210.72
76440.0,75.4,68.9,80.85,4214.05
76500.0,75.4,68.7,80.79,4198.20
76560.0,75.4,68.6,80.65,4191.86
76620.0,75.4,68.7,80.58,4173.50
76680.0,75.4,68.8,80.55,4179.17
76740.0,75.3,69.0,80.56,4161.32
76800.0,75.3,69.1,80.64,4185.85
76860.0,75.4,69.2,80.67,4185.02
76920.0,75.4,69.4,80.75,4192.02
76980.0,75.4,69.5,80.83,4188.85
77040.0,75.4,69.4,80.88,4182.01
77100.0,75.4,69.2,80.96,4171.00
77160.0,75.4,69.1,80.70,4188.85
77220.0,75.4,69.0,80.28,4180.68
77280.0,75.4,68.6,80.32,4203.04
77340.0,75.4,68.5,80.46,4162.15
77400.0,75.4,68.7,80.36,4180.68
77460.0,75.3,69.0,80.36,4168.33
77520.0,75.3,69.1,80.39,4169.16
77580.0,75.3,69.2,80.48,4191.86
77640.0,75.4,69.2,80.62,4194.69
77700.0,75.4,69.2,80.76,4167.99
77760.0,75.4,69.3,80.80,4182.51
77820.0,75.4,69.3,80.76,4175.34
77880.0,75.4,69.2,80.75,4179.17
77940.0,75.4,69.1,80.77,4199.03
78000.0,75.4,69.1,80.82,4192.53
78060.0,75.4,69.1,80.69,4196.86
78120.0,75.4,69.1,80.46,4182.85
78180.0,75.4,69.1,80.53,4173.50
78240.0,75.4,69.1,80.72,4200.87
78300.0,75.4,69.1,80.71,4181.68
78360.0,75.4,69.0,80.66,4166.16
78420.0,75.4,68.8,80.58,4172.00
78480.0,75.4,68.7,80.49,4210.38
78540.0,75.3,68.7,80.33,4189.02
78600.0,75.3,68.9,80.29,4194.36
78660.0,75.3,69.1,80.35,4201.20
78720.0,75.3,69.3,80.42,4196.20
78780.0,75.3,69.5,80.54,4183.85
78840.0,75.4,69.6,80.73,4180.51
78900.0,75.4,69.5,80.94,4181.01
78960.0,75.4,69.4,81.01,4190.19
79020.0,75.4,69.3,80.85,4199.03
79080.0,75.4,69.2,80.89,4187.69
79140.0,75.4,69.1,80.83,4172.17
79200.0,75.4,69.1,80.84,4197.03
79260.0,75.4,69.2,80.77,4204.71
79320.0,75.4,69.2,80.78,4192.02
79380.0,75.4,69.2,80.74,4197.87
79440.0,75.4,69.2,80.71,4196.86
79500.0,75.4,69.2,80.70,4182.51
79560.0,75.4,69.1,80.70,4168.49
79620.0,75.4,69.1,80.79,4177.17
79680.0,75.4,69.0,80.76,4196.70
79740.0,75.4,69.0,80.79,4201.20
79800.0,75.4,69.0,80.72,4166.49
79860.0,75.4,69.1,80.48,4197.87
79920.0,75.4,69.0,80.10,4187.02
79980.0,75.4,69.0,80.12,4200.54
80040.0,75.4,69.0,80.49,4180.51
80100.0,75.4,69.1,80.57,4203.54
80160.0,75.4,69.1,80.66,4186.18
80220.0,75.3,68.9,80.74,4194.53
80280.0,75.4,68.6,80.78,4184.52
80340.0,75.3,68.5,80.66,4171.00
80400.0,75.3,68.6,80.36,4173.00
80460.0,75.3,68.9,80.29,4188.02
80520.0,75.3,69.0,80.38,4169.33
80580.0,75.3,69.3,80.55,4184.18
80640.0,75.3,69.6,80.76,4180.01
80700.0,75.3,69.8,80.96,4200.37
80760.0,75.4,69.6,81.18,4207.21
80820.0,75.5,69.3,81.05,4190.02
80880.0,75.5,69.2,81.08,4184.85
80940.0,75.5,69.1,81.02,4182.51
81000.0,75.5,69.1,80.86,4186.68
81060.0,75.4,69.2,80.86,4184.52
81120.0,75.4,69.2,80.81,4182.01
81180.0,75.4,69.3,80.87,4176.84
81240.0,75.4,69.2,80.92,4162.99
81300.0,75.4,69.1,80.82,4184.68
81360.0,75.4,68.8,80.68,4191.86
81420.0,75.4,68.6,80.56,4196.70
81480.0,75.4,68.5,80.41,4184.52
81540.0,75.3,68.6,80.28,4204.88
81600.0,75.3,68.9,80.30,4180.51
81660.0,75.3,69.0,80.27,4201.20
81720.0,75.3,69.1,80.29,4163.15
81780.0,75.3,69.1,80.48,4200.54
81840.0,75.3,69.1,80.63,4203.54
81900.0,75.3,69.2,80.63,4184.35
81960.0,75.4,69.0,80.73,4177.34
82020.0,75.4,68.7,80.68,4193.69
82080.0,75.3,68.8,80.64,4173.00
82140.0,75.3,69.0,80.59,4191.36
82200.0,75.3,69.1,80.56,4177.51
82260.0,75.3,69.3,80.57,4194.19
82320.0,75.3,69.4,80.69,4189.52
82380.0,75.3,69.4,80.76,4208.88
82440.0,75.4,69.6,80.87,4195.70
82500.0,75.4,69.7,81.01,4166.66
82560.0,75.5,69.5,80.91,4176.67
82620.0,75.5,69.2,80.93,4195.53
82680.0,75.5,69.1,80.96,4167.16
82740.0,75.5,68.9,80.85,4195.86
82800.0,75.5,68.7,80.69,4184.18
82860.0,75.4,68.6,80.57,4165.82
82920.0,75.4,68.7,80.49,4185.18
82980.0,75.4,68.9,80.45,4191.36
83040.0,75.4,69.1,80.45,4195.03
83100.0,75.4,69.2,80.55,4205.88
83160.0,75.4,69.1,80.61,4206.21
83220.0,75.4,69.1,80.70,4191.02
83280.0,75.4,69.1,80.74,4175.84
83340.0,75.4,68.9,80.75,4200.04
83400.0,75.4,68.8,80.52,4195.03
83460.0,75.3,68.9,80.45,4187.35
83520.0,75.3,69.1,80.47,4184.18
83580.0,75.3,69.2,80.52,4196.20
83640.0,75.3,69.4,80.73,4200.70
83700.0,75.4,69.4,80.87,4230.91
83760.0,75.4,69.4,80.90,4205.71
83820.0,75.4,69.3,80.95,4192.36
83880.0,75.4,69.2,80.93,4197.20
83940.0,75.4,69.0,80.78,4206.88
84000.0,75.4,68.8,80.65,4192.19
84060.0,75.4,68.7,80.57,4183.18
84120.0,75.4,68.9,80.33,4172.33
84180.0,75.4,69.1,80.28,4185.35
84240.0,75.4,69.2,80.40,4209.72
84300.0,75.4,69.2,80.46,4180.34
84360.0,75.4,69.3,80.13,4188.02
84420.0,75.4,69.2,80.07,4199.20
84480.0,75.4,69.0,80.52,4193.53
84540.0,75.4,68.8,80.71,4202.87
84600.0,75.4,68.7,80.66,4197.87
84660.0,75.4,68.6,80.54,4192.36
84720.0,75.3,68.8,80.43,4177.34
84780.0,75.3,69.1,80.44,4188.35
84840.0,75.3,69.3,80.58,4201.37
84900.0,75.3,69.3,80.69,4205.21
84960.0,75.4,69.4,80.80,4203.71
85020.0,75.4,69.4,80.93,4192.19
85080.0,75.4,69.4,80.95,4214.89
85140.0,75.4,69.4,80.97,4185.68
85200.0,75.4,69.3,81.01,4195.53
85260.0,75.5,69.3,80.90,4191.52
85320.0,75.5,69.3,80.78,4186.18
85380.0,75.5,69.1,80.78,4193.03
85440.0,75.5,68.9,80.86,4197.70
85500.0,75.4,68.7,80.79,4191.69
85560.0,75.4,68.7,80.66,4179.34
85620.0,75.4,68.7,80.61,4193.03
85680.0,75.3,68.9,80.49,4197.03
85740.0,75.3,69.2,80.48,4178.17
85800.0,75.3,69.3,80.60,4163.65
85860.0,75.3,69.3,80.79,4156.48
85920.0,75.3,69.4,80.79,4204.54
85980.0,75.4,69.3,80.90,4186.52
86040.0,75.4,69.2,80.93,4181.51
86100.0,75.4,69.0,80.92,4210.22
86160.0,75.4,68.7,80.84,4170.16
86220.0,75.3,68.6,80.57,4186.52
86280.0,75.3,68.6,80.44,4189.35
86340.0,75.3,68.7,80.40,4191.69
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
